compression_level,original_image_path,processed_image_path,fft_clahe_processing_time_ms
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y18.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y18.jpg,11.497100000269711
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y180.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y180.jpg,51.48699998972006
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y181.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y181.jpg,11.187199997948483
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y182.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y182.jpg,9.34749998850748
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y183.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y183.jpg,12.97290000366047
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y184.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y184.jpg,3.197599988197908
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y185.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y185.jpg,12.914000020828098
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y186.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y186.jpg,19.44440000806935
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y187.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y187.jpg,7.554500014521182
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y188.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y188.jpg,114.43129999679513
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y19.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y19.jpg,12.623899994650856
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y192.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y192.jpg,7.269499998074025
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y193.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y193.jpg,12.34019998810254
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y194.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y194.jpg,3.737100021680817
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y195.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y195.jpg,13.04689998505637
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y2.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y2.jpg,4.243800009135157
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y20.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y20.jpg,4.061200015712529
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y21.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y21.jpg,3.5967000003438443
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y22.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y22.jpg,8.599799999501556
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y23.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y23.jpg,9.554699994623661
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y24.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y24.jpg,89.48589998180978
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y242.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y242.jpg,10.828700003912672
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y243.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y243.jpg,10.365800000727177
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y244.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y244.jpg,12.520599993877113
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y245.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y245.jpg,7.986599986907095
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y246.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y246.jpg,11.244599998462945
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y247.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y247.jpg,7.71330000134185
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y248.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y248.jpg,7.021900004474446
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y249.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y249.jpg,10.276000015437603
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y25.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y25.jpg,22.83580001676455
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y250.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y250.jpg,6.679999991320074
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y251.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y251.jpg,15.556500002276152
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y252.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y252.jpg,4.621799977030605
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y253.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y253.jpg,13.160900009097531
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y254.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y254.jpg,7.59170000674203
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y255.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y255.jpg,12.776800023857504
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y256.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y256.jpg,11.40550000127405
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y257.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y257.jpg,86.4245000120718
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y258.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y258.jpg,17.887699999846518
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y259.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y259.jpg,10.524700017413124
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y26.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y26.jpg,51.30610000924207
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y27.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y27.jpg,30.990300001576543
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y28.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y28.jpg,30.88090001256205
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y29.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y29.jpg,31.158500001765788
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y3.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y3.jpg,34.242199995787814
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y30.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y30.jpg,6.995500007178634
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y31.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y31.jpg,5.174700025236234
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y32.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y32.jpg,42.73129999637604
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y33.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y33.jpg,19.84009999432601
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y34.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y34.jpg,10.75060002040118
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y35.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y35.jpg,26.36240000720136
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y36.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y36.jpg,5.411399994045496
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y37.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y37.jpg,9.39339998876676
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y38.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y38.jpg,6.48499999078922
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y39.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y39.jpg,10.026400006609038
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y4.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y4.jpg,2.313899982254952
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y40.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y40.jpg,13.542400003643706
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y41.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y41.jpg,265.9012999793049
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y42.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y42.jpg,2.679199998965487
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y44.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y44.jpg,16.382900008466095
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y45.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y45.jpg,13.246600021375343
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y46.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y46.jpg,103.38770001544617
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y47.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y47.jpg,12.632900004973635
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y49.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y49.jpg,14.71230000606738
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y50.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y50.jpg,6.642299995291978
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y51.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y51.jpg,145.34819999244064
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y52.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y52.jpg,145.48140001716092
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y53.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y53.jpg,5.907100014155731
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y54.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y54.jpg,6.765800004359335
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y55.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y55.jpg,39.74730000481941
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y56.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y56.jpg,6.902299995999783
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y58.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y58.jpg,13.728100020671263
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y59.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y59.jpg,7.648700004210696
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y6.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y6.jpg,144.8925999866333
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y60.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y60.jpg,6.04639999801293
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y61.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y61.jpg,31.364900001790375
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y62.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y62.jpg,4.388700006529689
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y65.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y65.jpg,4.547599994111806
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y66.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y66.jpg,7.342400000197813
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y67.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y67.jpg,6.219400005647913
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y69.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y69.jpg,22.431199991842732
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y7.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y7.jpg,16.367900010664016
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y70.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y70.jpg,6.927600014023483
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y71.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y71.jpg,12.041899986797944
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y73.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y73.jpg,5.561199999647215
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y74.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y74.jpg,41.236600023694336
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y75.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y75.jpg,6.899100000737235
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y76.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y76.jpg,20.68630000576377
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y77.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y77.jpg,11.481499997898936
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y78.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y78.jpg,7.039999996777624
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y79.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y79.jpg,20.179000013740733
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y8.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y8.jpg,26.27460000803694
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y81.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y81.jpg,2.6197000115644187
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y82.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y82.jpg,8.687199995620176
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y85.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y85.jpg,7.744199974695221
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y86.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y86.jpg,7.204599998658523
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y89.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y89.jpg,10.137400007806718
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y9.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y9.jpg,30.739799985894933
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y90.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y90.jpg,18.41610000701621
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y91.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y91.jpg,202.34920000075363
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y92.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y92.jpg,6.957900011911988
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y92.png,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y92.jpg,4.346500005340204
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y95.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y95.jpg,2.344400010770187
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y96.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y96.jpg,88.77630002098158
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y97.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y97.jpg,11.558199999853969
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y98.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y98.jpg,8.55329999467358
light,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y99.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y99.jpg,12.866700009908527
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\1 no.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\1 no.jpg,32.18010001000948
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\10 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\10 no.jpg,5.252100003417581
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\11 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\11 no.jpg,2.1980000019539148
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\12 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\12 no.jpg,4.586600000038743
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\13 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\13 no.jpg,2.081299986457452
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\14 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\14 no.jpg,4.837300017243251
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\15 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\15 no.jpg,5.096600012620911
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\17 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\17 no.jpg,6.5919999906327575
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\18 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\18 no.jpg,3.652999992482364
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\19 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\19 no.jpg,1.6568999853916466
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\2 no.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\2 no.jpg,30.349500011652708
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\20 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\20 no.jpg,7.604199985507876
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\21 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\21 no.jpg,2.144900005077943
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\22 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\22 no.jpg,3.045200021006167
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\23 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\23 no.jpg,2.790999977150932
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\24 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\24 no.jpg,6.139500008430332
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\25 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\25 no.jpg,4.561600013403222
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\26 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\26 no.jpg,2.083900006255135
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\27 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\27 no.jpg,6.4315999916289
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\28 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\28 no.jpg,6.718299991916865
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\29 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\29 no.jpg,4.0979000041261315
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\3 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\3 no.jpg,2.3228000209201127
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\30 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\30 no.jpg,2.685999992536381
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\31 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\31 no.jpg,1.9303000008221716
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\32 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\32 no.jpg,2.226499986136332
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\33 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\33 no.jpg,6.707399996230379
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\34 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\34 no.jpg,1.3513999874703586
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\35 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\35 no.jpg,2.2988000127952546
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\36 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\36 no.jpg,3.496999997878447
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\37 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\37 no.jpg,2.1561000030487776
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\38 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\38 no.jpg,7.02869999804534
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\39 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\39 no.jpg,2.1852000209037215
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\4 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\4 no.jpg,4.3391999788582325
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\40 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\40 no.jpg,2.243500028271228
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\41 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\41 no.jpg,2.318600018043071
intermediate,D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\42 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\42 no.jpg,2.0013999892398715
